#Data tag : 19v3 , Norm tag: None
#run:fill,ls,time,hltpath,delivered(/fb),recorded(/fb),avgpu,source
307016:6411,223:223,11/23/17 09:21:34,HLT_HIEle20_WPLoose_Gsf_v1,0.000017416,0.000017034,2.8,HFET
307016:6411,224:224,11/23/17 09:21:58,HLT_HIEle20_WPLoose_Gsf_v1,0.000017598,0.000017208,2.9,HFET
307016:6411,225:225,11/23/17 09:22:21,HLT_HIEle20_WPLoose_Gsf_v1,0.000017625,0.000017233,2.9,HFET
307016:6411,226:226,11/23/17 09:22:44,HLT_HIEle20_WPLoose_Gsf_v1,0.000017433,0.000017048,2.9,HFET
307016:6411,227:227,11/23/17 09:23:08,HLT_HIEle20_WPLoose_Gsf_v1,0.000017500,0.000017113,2.9,HFET
307016:6411,228:228,11/23/17 09:23:31,HLT_HIEle20_WPLoose_Gsf_v1,0.000017384,0.000017002,2.8,HFET
307016:6411,229:229,11/23/17 09:23:54,HLT_HIEle20_WPLoose_Gsf_v1,0.000017303,0.000016925,2.8,HFET
307016:6411,230:230,11/23/17 09:24:18,HLT_HIEle20_WPLoose_Gsf_v1,0.000017279,0.000016901,2.8,HFET
307016:6411,231:231,11/23/17 09:24:41,HLT_HIEle20_WPLoose_Gsf_v1,0.000017467,0.000017078,2.9,HFET
307016:6411,232:232,11/23/17 09:25:04,HLT_HIEle20_WPLoose_Gsf_v1,0.000017245,0.000016626,2.8,HFET
307016:6411,233:233,11/23/17 09:25:28,HLT_HIEle20_WPLoose_Gsf_v1,0.000017445,0.000016562,2.9,HFET
307016:6411,234:234,11/23/17 09:25:51,HLT_HIEle20_WPLoose_Gsf_v1,0.000017531,0.000017134,2.9,HFET
307016:6411,235:235,11/23/17 09:26:14,HLT_HIEle20_WPLoose_Gsf_v1,0.000017531,0.000017133,2.9,HFET
307016:6411,236:236,11/23/17 09:26:38,HLT_HIEle20_WPLoose_Gsf_v1,0.000017275,0.000016647,2.8,HFET
307016:6411,237:237,11/23/17 09:27:01,HLT_HIEle20_WPLoose_Gsf_v1,0.000017375,0.000016983,2.8,HFET
307016:6411,238:238,11/23/17 09:27:24,HLT_HIEle20_WPLoose_Gsf_v1,0.000017412,0.000016776,2.8,HFET
307016:6411,239:239,11/23/17 09:27:48,HLT_HIEle20_WPLoose_Gsf_v1,0.000017370,0.000016978,2.8,HFET
307016:6411,240:240,11/23/17 09:28:11,HLT_HIEle20_WPLoose_Gsf_v1,0.000017418,0.000016758,2.8,HFET
307016:6411,241:241,11/23/17 09:28:34,HLT_HIEle20_WPLoose_Gsf_v1,0.000017547,0.000017151,2.9,HFET
307016:6411,242:242,11/23/17 09:28:57,HLT_HIEle20_WPLoose_Gsf_v1,0.000017440,0.000017055,2.9,HFET
307016:6411,243:243,11/23/17 09:29:21,HLT_HIEle20_WPLoose_Gsf_v1,0.000017405,0.000017013,2.8,HFET
307016:6411,244:244,11/23/17 09:29:44,HLT_HIEle20_WPLoose_Gsf_v1,0.000017265,0.000016638,2.8,HFET
307016:6411,245:245,11/23/17 09:30:07,HLT_HIEle20_WPLoose_Gsf_v1,0.000017173,0.000016791,2.8,HFET
307016:6411,246:246,11/23/17 09:30:31,HLT_HIEle20_WPLoose_Gsf_v1,0.000017168,0.000016785,2.8,HFET
307016:6411,247:247,11/23/17 09:30:54,HLT_HIEle20_WPLoose_Gsf_v1,0.000017283,0.000016895,2.8,HFET
307016:6411,248:248,11/23/17 09:31:17,HLT_HIEle20_WPLoose_Gsf_v1,0.000017246,0.000016860,2.8,HFET
307016:6411,249:249,11/23/17 09:31:41,HLT_HIEle20_WPLoose_Gsf_v1,0.000017133,0.000016755,2.8,HFET
307016:6411,250:250,11/23/17 09:32:04,HLT_HIEle20_WPLoose_Gsf_v1,0.000017122,0.000016740,2.8,HFET
307016:6411,251:251,11/23/17 09:32:27,HLT_HIEle20_WPLoose_Gsf_v1,0.000017415,0.000017023,2.8,HFET
307016:6411,252:252,11/23/17 09:32:51,HLT_HIEle20_WPLoose_Gsf_v1,0.000017601,0.000017201,2.9,HFET
307016:6411,253:253,11/23/17 09:33:14,HLT_HIEle20_WPLoose_Gsf_v1,0.000017745,0.000017314,2.9,HFET
307016:6411,254:254,11/23/17 09:33:37,HLT_HIEle20_WPLoose_Gsf_v1,0.000017545,0.000017149,2.9,HFET
307016:6411,255:255,11/23/17 09:34:00,HLT_HIEle20_WPLoose_Gsf_v1,0.000017671,0.000017268,2.9,HFET
307016:6411,256:256,11/23/17 09:34:24,HLT_HIEle20_WPLoose_Gsf_v1,0.000017700,0.000017295,2.9,HFET
307016:6411,257:257,11/23/17 09:34:47,HLT_HIEle20_WPLoose_Gsf_v1,0.000017791,0.000017382,2.9,HFET
307016:6411,258:258,11/23/17 09:35:10,HLT_HIEle20_WPLoose_Gsf_v1,0.000017890,0.000017478,2.9,HFET
307016:6411,259:259,11/23/17 09:35:34,HLT_HIEle20_WPLoose_Gsf_v1,0.000018092,0.000017671,3.0,HFET
307016:6411,260:260,11/23/17 09:35:57,HLT_HIEle20_WPLoose_Gsf_v1,0.000017753,0.000017342,2.9,HFET
307016:6411,261:261,11/23/17 09:36:20,HLT_HIEle20_WPLoose_Gsf_v1,0.000017862,0.000017449,2.9,HFET
307016:6411,262:262,11/23/17 09:36:44,HLT_HIEle20_WPLoose_Gsf_v1,0.000017772,0.000017367,2.9,HFET
307016:6411,263:263,11/23/17 09:37:07,HLT_HIEle20_WPLoose_Gsf_v1,0.000017709,0.000017316,2.9,HFET
307016:6411,264:264,11/23/17 09:37:30,HLT_HIEle20_WPLoose_Gsf_v1,0.000017683,0.000017286,2.9,HFET
307016:6411,265:265,11/23/17 09:37:54,HLT_HIEle20_WPLoose_Gsf_v1,0.000017487,0.000017102,2.9,HFET
307016:6411,266:266,11/23/17 09:38:17,HLT_HIEle20_WPLoose_Gsf_v1,0.000017683,0.000017289,2.9,HFET
307016:6411,267:267,11/23/17 09:38:40,HLT_HIEle20_WPLoose_Gsf_v1,0.000017866,0.000017464,2.9,HFET
307016:6411,268:268,11/23/17 09:39:03,HLT_HIEle20_WPLoose_Gsf_v1,0.000017886,0.000017485,2.9,HFET
307016:6411,269:269,11/23/17 09:39:27,HLT_HIEle20_WPLoose_Gsf_v1,0.000017996,0.000017589,2.9,HFET
307016:6411,270:270,11/23/17 09:39:50,HLT_HIEle20_WPLoose_Gsf_v1,0.000017552,0.000017164,2.9,HFET
307016:6411,271:271,11/23/17 09:40:13,HLT_HIEle20_WPLoose_Gsf_v1,0.000017538,0.000017148,2.9,HFET
307016:6411,272:272,11/23/17 09:40:37,HLT_HIEle20_WPLoose_Gsf_v1,0.000017435,0.000017043,2.9,HFET
307016:6411,273:273,11/23/17 09:41:00,HLT_HIEle20_WPLoose_Gsf_v1,0.000017411,0.000017020,2.8,HFET
307016:6411,274:274,11/23/17 09:41:23,HLT_HIEle20_WPLoose_Gsf_v1,0.000017358,0.000016970,2.8,HFET
307016:6411,275:275,11/23/17 09:41:47,HLT_HIEle20_WPLoose_Gsf_v1,0.000017523,0.000017126,2.9,HFET
307016:6411,276:276,11/23/17 09:42:10,HLT_HIEle20_WPLoose_Gsf_v1,0.000017605,0.000017204,2.9,HFET
307016:6411,277:277,11/23/17 09:42:33,HLT_HIEle20_WPLoose_Gsf_v1,0.000017423,0.000017028,2.8,HFET
307016:6411,278:278,11/23/17 09:42:57,HLT_HIEle20_WPLoose_Gsf_v1,0.000017262,0.000016875,2.8,HFET
307016:6411,279:279,11/23/17 09:43:20,HLT_HIEle20_WPLoose_Gsf_v1,0.000017335,0.000016944,2.8,HFET
307016:6411,280:280,11/23/17 09:43:43,HLT_HIEle20_WPLoose_Gsf_v1,0.000017243,0.000016858,2.8,HFET
307016:6411,281:281,11/23/17 09:44:07,HLT_HIEle20_WPLoose_Gsf_v1,0.000017330,0.000016944,2.8,HFET
307016:6411,282:282,11/23/17 09:44:30,HLT_HIEle20_WPLoose_Gsf_v1,0.000017205,0.000016824,2.8,HFET
